,,,,,Fold = 1,Fold = 1,Fold = 1,Fold = 1,Fold = 1,Fold = 1,Fold = 1,Fold = 1,Fold = 2,Fold = 2,Fold = 2,Fold = 2,Fold = 2,Fold = 2,Fold = 2,Fold = 2,Fold = 3,Fold = 3,Fold = 3,Fold = 3,Fold = 3,Fold = 3,Fold = 3,Fold = 3,Fold = 4,Fold = 4,Fold = 4,Fold = 4,Fold = 4,Fold = 4,Fold = 4,Fold = 4,Fold = 5,Fold = 5,Fold = 5,Fold = 5,Fold = 5,Fold = 5,Fold = 5,Fold = 5,Avg_Hugin,Avg_SIIC,Avg_HuginCost,Avg_SIICCost,Avg_complexity,Avg_RComplexity,Avg_difference,STD_Hugin,STD_SIIC,STD_HuginCost,STD_SIICCost,STD_complexity,STD_RComplexity,STD_difference
,,,,,fold,Hugin,SIIC,RComplexity,HuginCost,SIICCost,complexity,difference,fold,Hugin,SIIC,RComplexity,HuginCost,SIICCost,complexity,difference,fold,Hugin,SIIC,RComplexity,HuginCost,SIICCost,complexity,difference,fold,Hugin,SIIC,RComplexity,HuginCost,SIICCost,complexity,difference,fold,Hugin,SIIC,RComplexity,HuginCost,SIICCost,complexity,difference,,,,,,,,,,,,,,
NOS,NOPar,NON,NOC,NOO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,3,20,0,0,0.0,63.0,16.0,1417024.0,1417024.0,1033.0,3840.0,47.0,1.0,62.0,15.0,1261312.0,1261312.0,889.0,3840.0,47.0,2.0,62.0,16.0,676416.0,676416.0,907.0,3840.0,46.0,3.0,62.0,0.0,527104.0,527104.0,985.0,3840.0,62.0,4.0,62.0,16.0,654336.0,654336.0,937.0,3840.0,46.0,62.2,12.6,907238.4,950.2,3840.0,907238.4,49.6,0.4472135954999579,7.05691150575094,402178.5171149747,58.8489592091483,0.0,402178.5171149747,6.9498201415576215
4,3,20,1,1,0.0,156.0,31.0,16120320.0,65363456.0,1863.0,7680.0,125.0,,,,,,,,,2.0,125.0,31.0,11341056.0,68320256.0,2058.0,7680.0,94.0,3.0,94.0,15.0,5254912.0,305597440.0,1889.0,7680.0,79.0,4.0,109.0,15.0,7324928.0,35009024.0,2089.0,7680.0,94.0,121.0,23.0,118572544.0,1974.75,7680.0,10010304.0,98.0,26.54555832275273,9.237604307034012,125588843.84321709,115.21682458159775,0.0,4793335.4337315755,19.339079605813716
4,3,20,1,3,,,,,,,,,1.0,109.0,62.0,8982272.0,1353416448.0,4777.0,15360.0,47.0,,,,,,,,,,,,,,,,,4.0,95836.0,94.0,3844420096.0,965329891840.0,5698.0,15360.0,95742.0,47972.5,78.0,483341654144.0,5237.5,15360.0,1926701184.0,47894.5,67689.21084264464,22.627416997969522,681634302653.9902,651.2453454728103,0.0,2712064094.169776,67666.58342564666
4,3,20,2,1,,,,,,,,,,,,,,,,,,,,,,,,,3.0,296.0,47.0,53131776.0,1387458048.0,3681.0,11520.0,249.0,4.0,296.0,31.0,63316736.0,520598272.0,3605.0,11520.0,265.0,296.0,39.0,954028160.0,3643.0,11520.0,58224256.0,257.0,0.0,11.313708498984761,612962425.9474516,53.74011537017761,0.0,7201854.282113739,11.313708498984761
4,3,20,2,2,,,,,,,,,,,,,,,,,2.0,8029.0,63.0,2048587008.0,5773514788096.0,7601.0,19200.0,7966.0,3.0,968.0,93.0,296074752.0,2359446016.0,6441.0,19200.0,875.0,,,,,,,,,4498.5,78.0,2887937117056.0,7021.0,19200.0,1172330880.0,4420.5,4992.880981958212,21.213203435596427,4080823077665.7373,820.2438661763952,0.0,1239213300.3301349,5014.094185393808
4,3,20,3,1,,,,,,,,,1.0,1187.0,47.0,353553152.0,217134501120.0,3809.0,15360.0,1140.0,,,,,,,,,3.0,5108.0,62.0,1304472832.0,277496300800.0,6849.0,15360.0,5046.0,4.0,640.0,78.0,146007040.0,86346778624.0,5370.0,15360.0,562.0,2311.6666666666665,62.333333333333336,193659193514.66666,5342.666666666667,15360.0,601344341.3333334,2249.3333333333335,2437.0909571317466,15.50268793897798,97713113282.72191,1520.1843090011598,0.0,617706324.1880949,2439.1657043615
4,5,5,0,0,0.0,46.0,16.0,320.0,320.0,118.0,15360.0,30.0,1.0,47.0,15.0,320.0,320.0,121.0,15360.0,32.0,2.0,47.0,16.0,512.0,512.0,157.0,15360.0,31.0,3.0,47.0,0.0,0.0,0.0,346.0,15360.0,47.0,4.0,47.0,0.0,208.0,208.0,49.0,15360.0,47.0,46.8,9.4,272.0,158.2,15360.0,272.0,37.4,0.4472135954999579,8.590692637965812,187.275198571514,112.02098017782205,0.0,187.275198571514,8.792041856133306
4,5,5,1,1,0.0,62.0,16.0,1936.0,2240.0,141.0,30720.0,46.0,1.0,47.0,0.0,1280.0,6720.0,157.0,30720.0,47.0,2.0,47.0,15.0,5376.0,10240.0,373.0,30720.0,32.0,3.0,47.0,16.0,1216.0,1472.0,126.0,30720.0,31.0,4.0,47.0,15.0,768.0,1984.0,117.0,30720.0,32.0,50.0,12.4,4531.2,182.8,30720.0,2115.2,37.6,6.708203932499369,6.9498201415576215,3823.5380474110625,107.40670370139844,0.0,1869.8928311537002,8.142481194328912
4,5,5,1,2,0.0,63.0,16.0,19264.0,53504.0,337.0,46080.0,47.0,1.0,47.0,0.0,20224.0,220160.0,598.0,46080.0,47.0,2.0,47.0,0.0,9856.0,22656.0,389.0,46080.0,47.0,3.0,47.0,15.0,7296.0,13312.0,442.0,46080.0,32.0,4.0,47.0,16.0,24832.0,205056.0,469.0,46080.0,31.0,50.2,9.4,102937.6,447.0,46080.0,16294.4,40.8,7.155417527999326,8.590692637965812,101354.35728571318,98.45557373760005,0.0,7409.033189289949,8.497058314499201
4,5,5,1,3,0.0,47.0,16.0,151296.0,268444416.0,5530.0,61440.0,31.0,1.0,63.0,16.0,3584.0,5056.0,370.0,61440.0,47.0,2.0,62.0,16.0,5568.0,9024.0,385.0,61440.0,46.0,3.0,47.0,16.0,4032.0,77056.0,541.0,61440.0,31.0,4.0,62.0,0.0,6912.0,84224.0,382.0,61440.0,62.0,56.2,12.8,53723955.2,1441.6,61440.0,34278.4,43.4,8.408329203831164,7.155417527999327,120032392.30331542,2286.568236462669,0.0,65428.045460643254,12.973048986263793
4,5,5,2,1,0.0,62.0,15.0,1088.0,10048.0,229.0,46080.0,47.0,1.0,62.0,15.0,3072.0,53248.0,377.0,46080.0,47.0,2.0,62.0,15.0,5632.0,7936.0,369.0,46080.0,47.0,3.0,63.0,16.0,4736.0,16384.0,429.0,46080.0,47.0,4.0,63.0,16.0,4864.0,67456.0,245.0,46080.0,47.0,62.4,15.4,31014.4,329.8,46080.0,3878.4,47.0,0.5477225575051661,0.5477225575051662,27425.23591147394,87.97272304527125,0.0,1817.8704024214708,0.0
4,5,5,2,2,0.0,62.0,16.0,46208.0,324416.0,1854.0,76800.0,46.0,1.0,63.0,16.0,18688.0,1059328.0,581.0,76800.0,47.0,2.0,63.0,16.0,13312.0,368640.0,933.0,76800.0,47.0,3.0,62.0,31.0,11264.0,101632.0,1137.0,76800.0,31.0,4.0,63.0,16.0,22144.0,263424.0,1471.0,76800.0,47.0,62.6,19.0,423488.0,1195.2,76800.0,22323.2,43.6,0.5477225575051661,6.708203932499369,369569.96587926353,489.76034955884296,0.0,14028.881751586618,7.05691150575094
4,5,5,2,3,0.0,63.0,15.0,29376.0,381120.0,3271.0,107520.0,48.0,1.0,62.0,32.0,74688.0,1621236224.0,3025.0,107520.0,30.0,2.0,62.0,32.0,24192.0,7344896.0,1237.0,107520.0,30.0,3.0,62.0,31.0,123584.0,471871936.0,3478.0,107520.0,31.0,4.0,63.0,15.0,40896.0,670912.0,2050.0,107520.0,48.0,62.4,25.0,420301017.6,2612.2,107520.0,58547.2,37.4,0.5477225575051661,9.137833441248533,701402137.4876195,943.5670087492462,0.0,41331.32685022343,9.6850400102426
4,5,5,3,1,,,,,,,,,1.0,62.0,16.0,5504.0,22336.0,362.0,61440.0,46.0,2.0,78.0,16.0,8384.0,26368.0,530.0,61440.0,62.0,3.0,78.0,16.0,3648.0,27072.0,349.0,61440.0,62.0,4.0,63.0,15.0,17600.0,244736.0,1533.0,61440.0,48.0,70.25,15.75,80128.0,693.5,61440.0,8784.0,54.5,8.958236433584458,0.5,109758.50105876385,565.7045754337388,0.0,6191.896639964204,8.698658900466592
4,5,5,3,2,0.0,62.0,47.0,361472.0,1019254784.0,12869.0,107520.0,15.0,1.0,62.0,16.0,28672.0,138240.0,1169.0,107520.0,46.0,2.0,63.0,16.0,59904.0,402659072.0,3742.0,107520.0,47.0,3.0,63.0,16.0,78080.0,37755264.0,1933.0,107520.0,47.0,4.0,62.0,15.0,30208.0,101198080.0,2037.0,107520.0,47.0,62.4,22.0,312201088.0,4350.0,107520.0,111667.2,40.4,0.5477225575051661,13.982131454109563,425832589.3747926,4854.21579660402,0.0,141185.84513753493,14.205632685663812
4,5,20,0,0,0.0,1047.0,1156.0,225185792.0,225185792.0,8935.0,61440.0,-109.0,1.0,125.0,109.0,12065792.0,12065792.0,6253.0,61440.0,16.0,2.0,171.0,172.0,20606976.0,20606976.0,8365.0,61440.0,-1.0,3.0,79.0,47.0,5402624.0,5402624.0,6697.0,61440.0,32.0,4.0,2968.0,3312.0,346165248.0,346165248.0,7213.0,61440.0,-344.0,878.0,959.2,121885286.4,7492.6,61440.0,121885286.4,-81.2,1235.103234551671,1391.854051256812,155610349.73617265,1127.9808509012908,0.0,155610349.73617265,156.9480805871802
4,5,20,1,1,0.0,4608.0,640.0,414422016.0,17671721984.0,21013.0,122880.0,3968.0,,,,,,,,,,,,,,,,,3.0,1328.0,281.0,201523200.0,792084480.0,20857.0,122880.0,1047.0,4.0,12497.0,1016.0,1874235392.0,17343451136.0,19210.0,122880.0,11481.0,6144.333333333333,645.6666666666666,11935752533.333334,20360.0,122880.0,830060202.6666666,5498.666666666667,5740.808334488562,367.5327649793054,9652095300.999317,998.9789787578115,0.0,910526136.8999944,5382.777566771019
4,5,20,1,2,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3718.0,546.0,660611072.0,14855053312.0,40109.0,184320.0,3172.0,,,,,,,,,3718.0,546.0,14855053312.0,40109.0,184320.0,660611072.0,3172.0,,,,,,,
4,5,20,1,3,0.0,308723.0,893275.0,3488298240.0,13980857600.0,36982.0,245760.0,-584552.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308723.0,893275.0,13980857600.0,36982.0,245760.0,3488298240.0,-584552.0,,,,,,,
4,5,20,2,1,0.0,2577.0,1453.0,477565952.0,10274493440.0,29397.0,184320.0,1124.0,1.0,4515.0,297.0,391706624.0,1896002560.0,27369.0,184320.0,4218.0,2.0,10170.0,312.0,1189428224.0,5331549184.0,28737.0,184320.0,9858.0,3.0,6842.0,2203.0,1265541120.0,5887893504.0,36549.0,184320.0,4639.0,,,,,,,,,6026.0,1066.25,5847484672.0,30513.0,184320.0,831060480.0,4959.75,3266.8697555917347,931.3815455189851,3439013415.447627,4111.677030118003,0.0,460141666.0777674,3622.103659017321
4,5,20,2,2,,,,,,,,,,,,,,,,,2.0,8279.0,1000.0,804665600.0,1549334784.0,43610.0,307200.0,7279.0,3.0,12419.0,1125.0,1848449024.0,60748240896.0,40374.0,307200.0,11294.0,4.0,2031.0,297.0,381816832.0,3596505088.0,65481.0,307200.0,1734.0,7576.333333333333,807.3333333333334,21964693589.333332,49821.666666666664,307200.0,1011643818.6666666,6769.0,5229.52591860231,446.3589736225019,33603130551.032494,13657.560702165425,0.0,754905612.5798119,4800.36196551885
4,5,20,2,3,,,,,,,,,1.0,10310.0,344.0,1969266688.0,2204199317504.0,68989.0,430080.0,9966.0,,,,,,,,,,,,,,,,,,,,,,,,,10310.0,344.0,2204199317504.0,68989.0,430080.0,1969266688.0,9966.0,,,,,,,
4,5,20,3,1,,,,,,,,,,,,,,,,,2.0,4738.0,141.0,895205376.0,9463549952.0,44947.0,245760.0,4597.0,3.0,7686.0,203.0,772542464.0,16692441088.0,38102.0,245760.0,7483.0,4.0,9498.0,2437.0,1272291328.0,287194390528.0,41593.0,245760.0,7061.0,7307.333333333333,927.0,104450127189.33333,41547.333333333336,245760.0,980013056.0,6380.333333333333,2402.4864897296166,1308.0657475830487,158302443298.13107,3422.7284924944506,0.0,260444790.13326302,1558.758908020523
